0.696000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.697000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.698000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.699000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.700000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.701000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.702000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.703000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.704000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.705000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.706000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.707000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.708000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.709000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.710000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.711000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.712000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.713000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.714000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.715000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.716000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.717000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.718000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.719000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.720000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.721000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.722000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.723000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.724000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.725000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.726000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.727000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.728000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.729000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.730000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.731000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.732000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.733000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.734000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.735000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.736000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.737000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.738000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.739000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.740000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.741000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.742000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.743000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.744000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.745000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.746000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.747000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.748000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.749000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.750000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.751000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.752000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.753000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.754000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.755000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.756000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.757000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.758000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.759000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.760000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.761000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.762000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.763000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.764000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.765000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.766000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.767000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.768000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.769000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.770000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.771000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.772000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.773000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.774000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.775000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.776000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.777000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.778000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.779000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.780000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.781000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.782000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.783000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.784000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.785000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.786000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.787000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.788000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.789000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.790000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.791000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.792000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.793000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.794000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.795000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.796000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.797000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.798000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.799000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.800000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.801000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.802000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.803000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.804000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.805000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.806000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.807000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.808000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.809000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.810000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.811000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.812000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.813000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.814000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.815000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.816000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.817000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.818000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.819000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.820000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.821000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.822000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.823000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.824000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.825000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.826000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.827000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.828000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.829000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.830000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.831000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.832000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.833000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.834000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.835000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.836000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.837000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.838000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.839000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.840000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.841000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.842000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.843000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.844000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.845000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.846000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.847000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.848000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.849000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.850000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.851000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.852000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.853000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.854000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.855000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.856000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.857000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.858000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.859000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.860000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.861000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.862000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.863000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.864000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.865000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.866000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.867000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.868000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.869000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.870000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.871000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.872000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.873000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.874000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.875000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.876000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.877000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.878000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.879000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.880000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.881000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.882000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.883000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.884000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.885000	0.500000	0.198313	0.098567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
